

Trajectories
100
,,Stylo:Corps1,,,
Frame,Sub Frame,X,Y,Z
4020,0,36.4403,154.065,161.895
4021,0,36.3657,154.183,161.906
4022,0,36.2757,154.246,161.897
4023,0,36.2516,154.318,161.905
4024,0,36.146,154.404,161.902
4025,0,36.104,154.51,161.903
4026,0,36.0218,154.622,161.891
4027,0,35.9184,154.754,161.876
4028,0,35.8635,154.887,161.875
4029,0,35.7673,155.016,161.878
4030,0,35.661,155.143,161.867
4031,0,35.5883,155.288,161.888
4032,0,35.5447,155.381,161.881
4033,0,35.5126,155.472,161.884
4034,0,35.4355,155.575,161.869
4035,0,35.696,155.945,162.026
4036,0,35.6188,156.044,162.042
4037,0,35.4336,156.203,161.997
4038,0,34.9505,156.174,161.843
4039,0,34.837,156.341,161.858
4040,0,34.7556,156.466,161.858
4041,0,34.6872,156.607,161.875
4042,0,34.5471,156.783,161.869
4043,0,34.4363,156.937,161.855
4044,0,34.342,157.091,161.902
4045,0,34.2324,157.168,161.915
4046,0,34.1551,157.247,161.937
4047,0,34.1666,157.266,161.902
4048,0,34.1709,157.294,161.883
4049,0,34.0846,157.348,161.876
4050,0,34.0031,157.45,161.878
4051,0,33.8681,157.522,161.873
4052,0,33.818,157.621,161.874
4053,0,33.7363,157.738,161.873
4054,0,33.6205,157.823,161.877
4055,0,33.5323,157.918,161.892
4056,0,33.4091,158.007,161.879
4057,0,33.3548,158.075,161.865
4058,0,33.3359,158.12,161.871
4059,0,33.2419,158.19,161.873
4060,0,33.1216,158.338,161.862
4061,0,32.9661,158.491,161.898
4062,0,32.8381,158.623,161.902
4063,0,32.7203,158.692,161.867
4064,0,32.6894,158.724,161.884
4065,0,32.6708,158.719,161.892
4066,0,32.6919,158.7,161.882
4067,0,32.6529,158.72,161.861
4068,0,32.533,158.79,161.876
4069,0,32.4094,158.91,161.887
4070,0,32.3379,159.007,161.89
4071,0,32.2963,159.072,161.883
4072,0,32.2385,159.13,161.868
4073,0,32.1244,159.178,161.868
4074,0,32.0319,159.234,161.876
4075,0,31.9506,159.286,161.878
4076,0,31.9193,159.327,161.873
4077,0,31.8866,159.38,161.867
4078,0,31.8411,159.403,161.85
4079,0,31.7666,159.441,161.863
4080,0,31.6602,159.481,161.851
4081,0,31.6182,159.506,161.847
4082,0,31.5534,159.537,161.83
4083,0,31.5353,159.542,161.87
4084,0,31.453,159.593,161.872
4085,0,31.3127,159.647,161.836
4086,0,31.2307,159.694,161.85
4087,0,31.1314,159.781,161.852
4088,0,31.0469,159.871,161.845
4089,0,30.9144,159.962,161.853
4090,0,30.8357,160.028,161.852
4091,0,30.7641,160.066,161.866
4092,0,30.6954,160.112,161.853
4093,0,30.6177,160.148,161.848
4094,0,30.5168,160.208,161.858
4095,0,30.4163,160.277,161.857
4096,0,30.3346,160.319,161.843
4097,0,30.2103,160.396,161.809
4098,0,30.0685,160.435,161.808
4099,0,29.9542,160.506,161.815
4100,0,29.8299,160.557,161.809
4101,0,29.7086,160.661,161.821
4102,0,29.5315,160.807,161.797
4103,0,29.4359,160.899,161.827
4104,0,29.4105,160.93,161.808
4105,0,29.4068,160.933,161.805
4106,0,29.3846,160.938,161.797
4107,0,29.328,160.959,161.787
4108,0,29.2353,160.993,161.777
4109,0,29.0607,161.075,161.783
4110,0,28.9349,161.164,161.794
4111,0,28.8361,161.269,161.797
4112,0,28.7798,161.301,161.78
4113,0,28.673,161.377,161.788
4114,0,28.4913,161.481,161.804
4115,0,28.3483,161.59,161.821
4116,0,28.2333,161.692,161.825
4117,0,28.0582,161.833,161.826
4118,0,27.8987,161.967,161.836
4119,0,27.837,162.072,161.854
4120,0,27.8097,162.117,161.82
4121,0,27.7823,162.138,161.84
4122,0,27.6394,162.175,161.794
4123,0,27.4812,162.257,161.8
4124,0,27.3429,162.336,161.792
4125,0,27.2076,162.422,161.825
4126,0,27.092,162.532,161.82
4127,0,26.9981,162.608,161.832
4128,0,26.8687,162.69,161.825
4129,0,26.7399,162.751,161.826
4130,0,26.6332,162.825,161.797
4131,0,26.5822,162.849,161.787
4132,0,26.521,162.875,161.799
4133,0,26.0716,162.82,161.524
4134,0,25.9873,162.887,161.531
4135,0,25.9393,162.949,161.523
4136,0,25.8888,162.991,161.523
4137,0,26.1568,163.143,161.752
4138,0,26.0969,163.183,161.735
4139,0,26.0343,163.22,161.74
4140,0,25.9608,163.287,161.728
4141,0,25.9063,163.349,161.752
4142,0,25.7998,163.455,161.752
4143,0,25.6767,163.539,161.765
4144,0,25.5674,163.646,161.784
4145,0,25.4572,163.74,161.788
4146,0,25.317,163.871,161.825
4147,0,25.1723,163.992,161.825
4148,0,25.071,164.067,161.799
4149,0,25.0953,164.073,161.802
4150,0,25.0104,164.084,161.767
4151,0,24.8515,164.166,161.761
4152,0,24.6604,164.284,161.783
4153,0,24.5053,164.439,161.791
4154,0,24.3447,164.558,161.8
4155,0,24.2795,164.577,161.784
4156,0,24.2312,164.598,161.775
4157,0,24.1429,164.661,161.779
4158,0,23.9349,164.775,161.778
4159,0,23.856,164.857,161.794
4160,0,23.7584,164.904,161.77
4161,0,23.6752,164.97,161.753
4162,0,23.6256,165.026,161.758
4163,0,23.5094,165.109,161.751
4164,0,23.3698,165.214,161.779
4165,0,23.2456,165.312,161.763
4166,0,23.1218,165.39,161.779
4167,0,23.0346,165.455,161.772
4168,0,22.9485,165.493,161.767
4169,0,22.9422,165.509,161.746
4170,0,22.8478,165.536,161.75
4171,0,22.7052,165.591,161.741
4172,0,22.5315,165.67,161.738
4173,0,22.4262,165.747,161.736
4174,0,22.3362,165.779,161.732
4175,0,22.2774,165.829,161.735
4176,0,22.1983,165.86,161.72
4177,0,22.1022,165.875,161.714
4178,0,21.9376,165.93,161.719
4179,0,21.8268,165.995,161.716
4180,0,21.7429,166.025,161.712
4181,0,21.667,166.042,161.695
4182,0,21.5586,166.12,161.688
4183,0,21.3518,166.19,161.693
4184,0,21.2124,166.273,161.697
4185,0,21.0945,166.336,161.68
4186,0,20.985,166.398,161.657
4187,0,20.8678,166.449,161.664
4188,0,20.6791,166.553,161.646
4189,0,20.4607,166.672,161.65
4190,0,20.336,166.781,161.668
4191,0,20.2303,166.861,161.689
4192,0,20.1,166.92,161.689
4193,0,19.9436,166.94,161.665
4194,0,19.8984,166.971,161.688
4195,0,19.8009,166.998,161.695
4196,0,19.6647,167.025,161.69
4197,0,19.6055,167.071,161.729
4198,0,19.5361,167.138,161.737
4199,0,19.4412,167.185,161.75
4200,0,19.2771,167.243,161.73
4201,0,19.1293,167.302,161.739
4202,0,18.9923,167.373,161.746
4203,0,18.9055,167.412,161.74
4204,0,18.7523,167.439,161.697
4205,0,18.6264,167.514,161.705
4206,0,18.4686,167.599,161.702
4207,0,18.3815,167.675,161.723
4208,0,18.2717,167.746,161.699
4209,0,18.1437,167.819,161.703
4210,0,18.0143,167.919,161.724
4211,0,17.8986,168.043,161.723
4212,0,17.8198,168.086,161.715
4213,0,17.7402,168.158,161.725
4214,0,17.6791,168.192,161.731
4215,0,17.5059,168.272,161.729
4216,0,17.4214,168.382,161.747
4217,0,17.3139,168.454,161.74
4218,0,17.2232,168.497,161.739
4219,0,17.1407,168.56,161.735
4220,0,17.0118,168.566,161.757
4221,0,16.8789,168.652,161.746
4222,0,16.7814,168.715,161.739
4223,0,16.711,168.797,161.738
4224,0,16.6185,168.865,161.749
4225,0,16.5004,168.94,161.763
4226,0,16.3836,168.987,161.745
4227,0,16.336,168.993,161.759
4228,0,16.2877,169.009,161.733
4229,0,16.2003,169.039,161.729
4230,0,16.0593,169.13,161.741
4231,0,15.9523,169.214,161.759
4232,0,15.8475,169.321,161.733
4233,0,15.7112,169.394,161.73
4234,0,15.6163,169.436,161.739
4235,0,15.499,169.474,161.747
4236,0,15.436,169.517,161.751
4237,0,15.282,169.565,161.741
4238,0,15.1994,169.648,161.772
4239,0,15.0834,169.74,161.758
4240,0,14.9496,169.818,161.738
4241,0,14.9012,169.89,161.743
4242,0,14.756,169.96,161.742
4243,0,14.6407,170.116,161.789
4244,0,14.5119,170.245,161.792
4245,0,14.4395,170.305,161.77
4246,0,14.3995,170.367,161.776
4247,0,14.2602,170.441,161.726
4248,0,14.162,170.534,161.761
4249,0,13.9921,170.615,161.746
4250,0,13.8978,170.672,161.731
4251,0,13.8017,170.734,161.704
4252,0,13.752,170.792,161.704
4253,0,13.6384,170.878,161.71
4254,0,13.5472,170.963,161.678
4255,0,13.4701,170.987,161.669
4256,0,13.5102,171.027,161.688
4257,0,13.4252,171.057,161.672
4258,0,13.2085,171.144,161.646
4259,0,13.0281,171.246,161.66
4260,0,12.943,171.318,161.66
4261,0,12.8911,171.37,161.662
4262,0,12.7868,171.408,161.655
4263,0,12.6696,171.478,161.637
4264,0,12.5876,171.523,161.645
4265,0,12.4318,171.587,161.614
4266,0,12.3369,171.666,161.651
4267,0,12.2003,171.707,161.632
4268,0,12.1513,171.792,161.643
4269,0,12.1654,171.882,161.671
4270,0,12.0732,171.866,161.63
4271,0,11.9525,171.899,161.642
4272,0,11.8406,171.981,161.661
4273,0,11.7479,172.034,161.652
4274,0,11.732,172.08,161.643
4275,0,11.7256,172.067,161.63
4276,0,11.6886,172.082,161.616
4277,0,11.5333,172.1,161.616
4278,0,11.3902,172.171,161.626
4279,0,11.3222,172.228,161.649
4280,0,11.2148,172.324,161.66
4281,0,11.1209,172.4,161.681
4282,0,11.0372,172.494,161.665
4283,0,10.9186,172.535,161.683
4284,0,10.815,172.593,161.681
4285,0,10.6709,172.623,161.669
4286,0,10.4778,172.678,161.669
4287,0,10.3466,172.755,161.697
4288,0,10.2443,172.811,161.693
4289,0,10.1642,172.833,161.704
4290,0,10.0473,172.907,161.704
4291,0,9.85267,172.97,161.7
4292,0,9.71118,173.084,161.739
4293,0,9.51505,173.199,161.755
4294,0,9.36925,173.267,161.75
4295,0,9.27431,173.325,161.742
4296,0,9.21068,173.337,161.728
4297,0,9.04964,173.372,161.722
4298,0,8.86434,173.488,161.734
4299,0,8.68611,173.568,161.738
4300,0,8.5411,173.651,161.74
4301,0,8.40892,173.741,161.735
4302,0,8.29349,173.829,161.756
4303,0,8.16409,173.878,161.739
4304,0,8.05434,173.914,161.756
4305,0,7.93496,173.934,161.725
4306,0,7.86078,173.938,161.736
4307,0,7.74528,173.968,161.721
4308,0,7.64216,174.001,161.717
4309,0,7.52961,174.053,161.721
4310,0,7.44804,174.087,161.725
4311,0,7.30687,174.136,161.72
4312,0,7.13353,174.193,161.716
4313,0,7.06072,174.267,161.705
4314,0,6.97652,174.32,161.691
4315,0,6.87772,174.332,161.704
4316,0,6.78533,174.383,161.704
4317,0,6.64,174.413,161.687
4318,0,6.43593,174.49,161.673
4319,0,6.24711,174.576,161.666
4320,0,6.10125,174.651,161.673
4321,0,6.03349,174.67,161.655
4322,0,5.95177,174.709,161.638
4323,0,5.8179,174.756,161.635
4324,0,5.67749,174.856,161.649
4325,0,5.44549,174.942,161.603
4326,0,5.29072,175.039,161.606
4327,0,5.17135,175.108,161.614
4328,0,5.05384,175.166,161.596
4329,0,4.92533,175.225,161.624
4330,0,4.73874,175.277,161.643
4331,0,4.61424,175.321,161.636
4332,0,4.63175,175.3,161.632
4333,0,4.4801,175.26,161.607
4334,0,3.88807,175.158,161.294
4335,0,4.05218,175.344,161.585
4336,0,3.65061,175.249,161.321
4337,0,3.88519,175.356,161.558
4338,0,3.83918,175.387,161.599
4339,0,3.67053,175.439,161.575
4340,0,3.52457,175.481,161.577
4341,0,3.37685,175.519,161.577
4342,0,3.25266,175.553,161.601
4343,0,3.15526,175.6,161.596
4344,0,3.03989,175.642,161.604
4345,0,2.92869,175.73,161.624
4346,0,2.79824,175.785,161.655
4347,0,2.68011,175.83,161.653
4348,0,2.58229,175.84,161.651
4349,0,2.47846,175.87,161.659
4350,0,2.35953,175.956,161.691
4351,0,2.19356,176.048,161.701
4352,0,2.05238,176.139,161.705
4353,0,1.94838,176.212,161.712
4354,0,1.79855,176.276,161.726
4355,0,1.62923,176.3,161.674
4356,0,1.50667,176.311,161.657
4357,0,1.38608,176.295,161.656
4358,0,1.1799,176.322,161.661
4359,0,0.976113,176.422,161.653
4360,0,0.804522,176.539,161.639
4361,0,0.621634,176.623,161.648
4362,0,0.365766,176.736,161.637
4363,0,0.187671,176.828,161.639
4364,0,0.0140294,176.852,161.62
4365,0,-0.106743,176.855,161.609
4366,0,-0.368861,176.892,161.617
4367,0,-0.60548,176.974,161.615
4368,0,-0.781171,177.078,161.634
4369,0,-0.864846,177.117,161.624
4370,0,-1.03125,177.191,161.643
4371,0,-1.21147,177.279,161.646
4372,0,-1.34111,177.326,161.624
4373,0,-1.46088,177.404,161.633
4374,0,-1.61461,177.443,161.629
4375,0,-1.77655,177.499,161.633
4376,0,-1.88607,177.579,161.608
4377,0,-2.03362,177.623,161.602
4378,0,-2.19825,177.662,161.623
4379,0,-2.38009,177.678,161.629
4380,0,-2.56588,177.743,161.658
4381,0,-2.72862,177.743,161.635
4382,0,-2.8382,177.749,161.646
4383,0,-3.03705,177.775,161.652
4384,0,-3.27865,177.876,161.653
4385,0,-3.40618,177.933,161.639
4386,0,-3.4857,177.959,161.622
4387,0,-3.69407,177.955,161.609
4388,0,-3.93244,178.012,161.593
4389,0,-4.1053,178.053,161.573
4390,0,-4.19394,178.035,161.565
4391,0,-4.31354,177.981,161.561
4392,0,-4.54688,178.032,161.567
4393,0,-4.8487,178.098,161.547
4394,0,-5.07064,178.18,161.56
4395,0,-5.19441,178.232,161.542
4396,0,-5.28603,178.22,161.527
4397,0,-5.50905,178.231,161.529
4398,0,-5.76605,178.245,161.577
4399,0,-5.98503,178.328,161.568
4400,0,-6.13075,178.296,161.568
4401,0,-6.23326,178.206,161.558
4402,0,-6.40969,178.202,161.572
4403,0,-6.60435,178.178,161.544
4404,0,-6.77643,178.245,161.562
4405,0,-7.00353,178.27,161.555
4406,0,-7.16741,178.327,161.55
4407,0,-7.38333,178.39,161.543
4408,0,-7.59847,178.428,161.582
4409,0,-7.8217,178.461,161.585
4410,0,-8.02296,178.479,161.557
4411,0,-8.14226,178.475,161.559
4412,0,-8.33927,178.462,161.557
4413,0,-8.55389,178.448,161.569
4414,0,-8.76502,178.468,161.546
4415,0,-8.94989,178.461,161.531
4416,0,-9.12473,178.484,161.53
4417,0,-9.29551,178.505,161.531
4418,0,-9.48131,178.548,161.535
4419,0,-9.57527,178.549,161.496
4420,0,-9.69514,178.517,161.519
4421,0,-9.86484,178.521,161.477
4422,0,-10.0096,178.575,161.528
4423,0,-10.1403,178.617,161.495
4424,0,-10.1692,178.636,161.516
4425,0,-10.2935,178.623,161.491
4426,0,-10.4403,178.618,161.496
4427,0,-10.643,178.618,161.492
4428,0,-10.7511,178.628,161.499
4429,0,-10.8188,178.587,161.465
4430,0,-10.9242,178.512,161.45
4431,0,-11.0979,178.48,161.45
4432,0,-11.2948,178.534,161.433
4433,0,-11.4449,178.57,161.445
4434,0,-11.5293,178.614,161.456
4435,0,-11.7045,178.657,161.466
4436,0,-11.8641,178.673,161.479
4437,0,-11.9578,178.668,161.457
4438,0,-12.0976,178.641,161.443
4439,0,-12.3019,178.65,161.449
4440,0,-12.5107,178.698,161.473
4441,0,-12.6086,178.719,161.423
4442,0,-12.7097,178.708,161.436
4443,0,-12.9465,178.735,161.433
4444,0,-13.1198,178.803,161.439
4445,0,-13.2296,178.814,161.42
4446,0,-13.3268,178.79,161.425
4447,0,-13.4804,178.774,161.407
4448,0,-13.6237,178.778,161.407
4449,0,-13.8371,178.805,161.423
4450,0,-13.9966,178.855,161.439
4451,0,-14.1554,178.884,161.441
4452,0,-14.3098,178.924,161.45
4453,0,-14.4324,178.919,161.46
4454,0,-14.5602,178.908,161.477
4455,0,-14.7167,178.91,161.46
4456,0,-14.917,178.892,161.464
4457,0,-15.0815,178.898,161.472
4458,0,-15.2635,178.897,161.498
4459,0,-15.4055,178.898,161.49
4460,0,-15.5343,178.9,161.495
4461,0,-15.6842,178.917,161.501
4462,0,-15.8901,178.983,161.493
4463,0,-16.0777,179.024,161.489
4464,0,-16.2827,179.084,161.507
4465,0,-16.4848,179.12,161.47
4466,0,-16.6467,179.155,161.472
4467,0,-16.791,179.14,161.49
4468,0,-16.9317,179.148,161.483
4469,0,-17.0967,179.173,161.488
4470,0,-17.3154,179.231,161.514
4471,0,-17.4464,179.303,161.508
4472,0,-17.6218,179.319,161.509
4473,0,-17.7969,179.358,161.506
4474,0,-17.9092,179.39,161.503
4475,0,-18.0155,179.378,161.518
4476,0,-18.1933,179.379,161.473
4477,0,-18.3548,179.378,161.48
4478,0,-18.5226,179.357,161.446
4479,0,-18.7117,179.359,161.422
4480,0,-18.9009,179.334,161.418
4481,0,-19.0949,179.403,161.436
4482,0,-19.2462,179.456,161.429
4483,0,-19.3911,179.472,161.399
4484,0,-19.4965,179.499,161.409
4485,0,-19.6465,179.512,161.403
4486,0,-19.8392,179.523,161.401
4487,0,-19.9899,179.576,161.414
4488,0,-20.0839,179.563,161.392
4489,0,-20.1696,179.583,161.395
4490,0,-20.2928,179.566,161.398
4491,0,-20.4847,179.619,161.435
4492,0,-20.6565,179.62,161.432
4493,0,-20.7647,179.605,161.446
4494,0,-20.88,179.602,161.43
4495,0,-20.9764,179.564,161.399
4496,0,-21.1355,179.575,161.392
4497,0,-21.2766,179.602,161.395
4498,0,-21.3843,179.623,161.377
4499,0,-21.4545,179.61,161.383
4500,0,-21.6031,179.625,161.364
4501,0,-21.734,179.631,161.371
4502,0,-21.8829,179.606,161.332
4503,0,-22.0903,179.624,161.325
4504,0,-22.2873,179.666,161.331
4505,0,-22.4405,179.711,161.304
4506,0,-22.4423,179.642,161.295
4507,0,-22.54,179.636,161.287
4508,0,-22.6746,179.647,161.289
4509,0,-22.8604,179.641,161.289
4510,0,-23.0022,179.647,161.254
4511,0,-23.0679,179.615,161.242
4512,0,-23.1789,179.583,161.274
4513,0,-23.3681,179.562,161.253
4514,0,-23.5419,179.621,161.247
4515,0,-23.6352,179.693,161.273
4516,0,-23.7064,179.664,161.287
4517,0,-23.8149,179.629,161.278
4518,0,-23.9812,179.628,161.292
4519,0,-24.1424,179.632,161.291
4520,0,-24.2617,179.649,161.308
4521,0,-24.3816,179.664,161.297
4522,0,-24.5621,179.67,161.296
4523,0,-24.6595,179.677,161.322
4524,0,-24.7962,179.634,161.323
4525,0,-24.9381,179.619,161.322
4526,0,-25.0854,179.565,161.324
4527,0,-25.167,179.539,161.318
4528,0,-25.3884,179.506,161.327
4529,0,-25.5427,179.548,161.349
4530,0,-25.664,179.559,161.37
4531,0,-25.7835,179.532,161.347
4532,0,-25.9144,179.475,161.37
4533,0,-26.0965,179.444,161.348
4534,0,-26.2431,179.445,161.38
4535,0,-26.4739,179.426,161.37
4536,0,-26.6415,179.445,161.365
4537,0,-26.8205,179.464,161.367
4538,0,-26.999,179.453,161.372
4539,0,-27.1722,179.478,161.359
4540,0,-27.3207,179.459,161.357
4541,0,-27.4784,179.441,161.326
4542,0,-27.6546,179.412,161.327
4543,0,-27.8316,179.399,161.314
4544,0,-27.9231,179.367,161.3
4545,0,-28.0881,179.365,161.297
4546,0,-28.235,179.383,161.31
4547,0,-28.2943,179.415,161.311
4548,0,-28.43,179.41,161.313
4549,0,-28.5674,179.382,161.305
4550,0,-28.7245,179.406,161.322
4551,0,-28.8446,179.409,161.294
4552,0,-28.9437,179.381,161.301
4553,0,-29.0488,179.372,161.275
4554,0,-29.1828,179.317,161.294
4555,0,-29.354,179.349,161.276
4556,0,-29.4978,179.349,161.307
4557,0,-29.615,179.323,161.279
4558,0,-29.72,179.307,161.281
4559,0,-29.8892,179.293,161.27
4560,0,-30.0626,179.327,161.271
4561,0,-30.2594,179.274,161.217
4562,0,-30.4239,179.26,161.213
4563,0,-30.6004,179.207,161.192
4564,0,-30.823,179.167,161.165
4565,0,-31.0676,179.186,161.194
4566,0,-31.2322,179.192,161.181
4567,0,-31.3218,179.182,161.181
4568,0,-31.5087,179.131,161.163
4569,0,-31.734,179.112,161.141
4570,0,-31.8893,179.086,161.12
4571,0,-32.0176,179.016,161.145
4572,0,-32.1771,178.991,161.14
4573,0,-32.3707,178.991,161.165
4574,0,-32.5879,179.067,161.168
4575,0,-32.7234,179.065,161.158
4576,0,-32.8172,179.001,161.204
4577,0,-32.9701,178.938,161.171
4578,0,-33.1743,178.918,161.19
4579,0,-33.3273,178.916,161.215
4580,0,-33.468,178.891,161.211
4581,0,-33.6184,178.852,161.227
4582,0,-33.7363,178.856,161.258
4583,0,-33.9343,178.844,161.237
4584,0,-34.0804,178.833,161.263
4585,0,-34.1952,178.793,161.239
4586,0,-34.3044,178.733,161.252
4587,0,-34.5254,178.683,161.232
4588,0,-34.7179,178.665,161.259
4589,0,-34.9069,178.656,161.266
4590,0,-34.9957,178.626,161.259
4591,0,-35.1507,178.573,161.226
4592,0,-35.3849,178.536,161.215
4593,0,-35.642,178.479,161.201
4594,0,-35.8331,178.438,161.181
4595,0,-36.039,178.366,161.154
4596,0,-36.1466,178.337,161.207
4597,0,-36.3218,178.281,161.178
4598,0,-36.5301,178.264,161.179
4599,0,-36.7822,178.288,161.197
4600,0,-37.024,178.279,161.14
4601,0,-37.0989,178.327,161.197
4602,0,-37.2336,178.294,161.206
4603,0,-37.4628,178.244,161.172
4604,0,-37.6526,178.196,161.165
4605,0,-37.7779,178.146,161.158
4606,0,-37.9354,178.083,161.164
4607,0,-38.0946,178.058,161.177
4608,0,-38.2137,178.032,161.164
4609,0,-38.3789,177.94,161.131
4610,0,-38.5062,177.9,161.111
4611,0,-38.6417,177.848,161.121
4612,0,-38.8102,177.853,161.136
4613,0,-39.0134,177.814,161.124
4614,0,-39.1316,177.796,161.144
4615,0,-39.2337,177.767,161.152
4616,0,-39.4168,177.714,161.144
4617,0,-39.6499,177.7,161.15
4618,0,-39.8126,177.68,161.152
4619,0,-39.9503,177.652,161.155
4620,0,-40.1093,177.594,161.159
4621,0,-40.2845,177.568,161.198
4622,0,-40.4041,177.544,161.18
4623,0,-40.5572,177.439,161.182
4624,0,-40.7641,177.371,161.194
4625,0,-41.0118,177.338,161.207
4626,0,-41.1838,177.3,161.224
4627,0,-41.2946,177.261,161.222
4628,0,-41.4975,177.196,161.209
4629,0,-41.7321,177.173,161.215
4630,0,-41.8832,177.134,161.195
4631,0,-42.0453,177.069,161.156
4632,0,-42.3261,177.001,161.121
4633,0,-42.5209,176.952,161.125
4634,0,-42.6448,176.918,161.09
4635,0,-42.7868,176.821,161.098
4636,0,-42.9638,176.741,161.081
4637,0,-43.2349,176.68,161.055
4638,0,-43.5075,176.597,161.059
4639,0,-43.6993,176.575,161.072
4640,0,-43.8532,176.527,161.068
4641,0,-44.0877,176.461,161.049
4642,0,-44.3292,176.384,161.051
4643,0,-44.5433,176.318,161.089
4644,0,-44.7227,176.282,161.082
4645,0,-44.8773,176.179,161.098
4646,0,-45.0971,176.116,161.093
4647,0,-45.3612,176.025,161.121
4648,0,-45.6744,175.987,161.148
4649,0,-45.8554,175.955,161.156
4650,0,-46.0567,175.875,161.159
4651,0,-46.2516,175.788,161.124
4652,0,-46.5483,175.717,161.124
4653,0,-46.7898,175.683,161.146
4654,0,-46.9832,175.617,161.127
4655,0,-47.2058,175.556,161.128
4656,0,-47.5581,175.479,161.049
4657,0,-47.7665,175.454,161.053
4658,0,-47.964,175.379,161.03
4659,0,-48.1668,175.306,161.043
4660,0,-48.3469,175.263,161.054
4661,0,-48.5157,175.208,161.051
4662,0,-48.6856,175.172,161.057
4663,0,-48.8457,175.122,161.043
4664,0,-49.0299,175.059,161.044
